,Name,StandardSmiles,Molecules,tanimoto_avalon
10028,Selodenoson,CCNC(=O)C1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c7660>,0.32413793103448274
10035,Volinanserin,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c7900>,0.34191176470588236
10079,Tegoprazan,Cc1nc2c(O[C@H]3CCOc4cc(F)cc(F)c43)cc(C(=O)N(C)C)cc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7ae970>,0.3248081841432225
10084,RP-67580,COc1ccccc1CC(=N)N1CC2C(=O)CCC(c3ccccc3)(c3ccccc3)[C@@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7aeba0>,0.32670454545454547
10085,CP-96345,COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7aec10>,0.3298611111111111
10093,Cytochalasin B,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)/C=C/C(O)CCCC(C)C/C=C/C3C1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7aee40>,0.3293269230769231
10109,Cinchonidine,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c52e0>,0.3609271523178808
10110,Fadrozole,N#Cc1ccc(C2CCCc3cncn32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c5350>,0.35798816568047337
10113,Azasetron,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c5430>,0.42153846153846153
10119,Tosufloxacin,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c5660>,0.3283582089552239
10142,Arctigenin,COc1cc(CC2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c5e40>,0.33707865168539325
10151,Sinomenine,COC1=CC2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c4190>,0.3411214953271028
10153,Raceanisodamine,CN1[C@H]2C[C@H](OC(=O)C(CO)c3ccccc3)C[C@@H]1[C@@H](O)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c4270>,0.39361702127659576
10157,Ioflupane F-18,COC(=O)C1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCC[18F],<rdkit.Chem.rdchem.Mol object at 0x7f615f7c4430>,0.3622291021671827
10172,NT 13,CC(O)C(N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C(=O)O)[C@@H](C)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c49e0>,0.3345724907063197
10179,Enadoline,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c4c80>,0.3333333333333333
10203,PD-173952,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(N4CCOCC4)cc3)nc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c6430>,0.32051282051282054
10212,RS-39604,COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c66d0>,0.32407407407407407
10234,SC 41930,CCCc1c(OCCCOc2ccc(C(C)=O)c(OC)c2CCC)ccc2c1OC(C(=O)O)CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7c6eb0>,0.388
10328,Homatropine,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bc3c0>,0.3688212927756654
10420,Pidotimod,O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7be510>,0.32608695652173914
10443,Danofloxacin,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bed60>,0.328537170263789
10469,Marbofloxacin,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b0510>,0.32207207207207206
10470,Maropitant,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b0580>,0.3365695792880259
10491,Pradofloxacin,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b0d60>,0.3431818181818182
10495,Rotenone,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b0f20>,0.35714285714285715
10514,Zilpaterol,CC(C)N[C@@H]1CCn2c(=O)[nH]c3cccc(c32)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b9510>,0.34306569343065696
10519,Nalorphine,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b96d0>,0.3492407809110629
10520,Sarafloxacin,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b9740>,0.33240997229916897
10533,Difloxacin,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b9c10>,0.3286908077994429
10547,Metoserpate,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bb120>,0.33073929961089493
10566,Bicuculline,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bb740>,0.4448051948051948
10575,Asunaprevir,C=C[C@@H]1C[C@]1(NC(=O)C1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bba50>,0.3530751708428246
10588,Lifitegrast,CS(=O)(=O)c1cccc(CC(NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7bbf90>,0.4026315789473684
10611,Incyclinide,NC(=O)C1C(=O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3C(=O)[C@]2(O)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7af5f0>,0.32707774798927614
10612,Lersivirine,CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7af660>,0.32471264367816094
10613,HT-0712,COc1ccc([C@H]2CNC(=O)C(Cc3cccc(C)c3)C2)cc1OC1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7af6d0>,0.35144927536231885
10630,Equol,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7afdd0>,0.35856573705179284
10631,Mosapride,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7afe40>,0.34843205574912894
10651,Raxatrigine,NC(=O)C1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b8580>,0.3203125
10661,Fedovapagon,Cc1cc(C(=O)N2CCCCc3ccccc32)ccc1CNC(=O)N1CCCC1C(=O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b8890>,0.38311688311688313
10669,Ipatasertib,CC(C)NCC(C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b8c10>,0.32564102564102565
10673,(R)-Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b8dd0>,0.3771626297577855
10675,Cabotegravir,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b8eb0>,0.33544303797468356
10687,Pazufloxacin,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b7200>,0.3333333333333333
10689,Danoprevir,CC(C)(C)OC(=O)NC1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b72e0>,0.3205944798301486
10692,Imidapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b7430>,0.3563636363636364
10693,Anisodamine,CN1C2C[C@H](OC(=O)C(CO)c3ccccc3)CC1[C@@H](O)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b74a0>,0.39361702127659576
10708,Saracatinib,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b7890>,0.35714285714285715
10714,Retosiban,CC[C@H](C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)N1CCOCC1)c1coc(C)n1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b7ac0>,0.33251833740831294
10716,Danegaptide,NCC(=O)N1C[C@H](NC(=O)c2ccccc2)CC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b7ba0>,0.38671875
10724,Revamilast,O=C(Nc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2oc3ccncc3c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b7eb0>,0.33527696793002915
10766,Sutezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b3660>,0.33554817275747506
10768,Varespladib,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b35f0>,0.3260340632603406
10769,MK-0249,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b3580>,0.32439678284182305
10774,Valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)C(N)C(C)C)[C@H](CC(C)C)CN1CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b3430>,0.41896024464831805
10782,Vaniprevir,CC[C@@H]1C[C@]1(NC(=O)C1C[C@@H]2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b3120>,0.32548179871520344
10785,Epelsiban,CC[C@H](C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)N1CCOCC1)c1ccc(C)nc1C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b4040>,0.37116564417177916
10792,Delafloxacin,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b4270>,0.34134615384615385
10812,Dacomitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b4820>,0.33881578947368424
10814,SJG-136,C=C1CC2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)CC4C=N5)c(OC)cc3C(=O)N2C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b4900>,0.3467048710601719
10819,DRF-1042,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)C(OCCO)c2cc3ccccc3nc2-1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7b4a50>,0.3269230769230769
